# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
7.420700000000000074e+00 5.617591514681153936e-04 6.775500000000000078e+00 6.707688505853642673e-04 7.179100000000000037e+00 2.827624643206866502e-04 3.616765055253608807e+00 3.163247215405672139e-03
1.690660000000000096e+01 7.497686623851943129e-03 1.380219999999999914e+01 1.555011314485405622e-03 1.508039999999999914e+01 8.627117566665606268e-04 1.153313277140153303e+01 4.335547836583955247e-03
1.279959999999999987e+01 2.078926205338337083e-03 1.064899999999999913e+01 1.254886097016909025e-03 1.169580000000000020e+01 5.604079673378376154e-04 8.097895043880999566e+00 3.399411091225998729e-03
1.785780000000000101e+01 7.852317928690242047e-03 1.456770000000000032e+01 1.441981539278836379e-03 1.588219999999999921e+01 7.012827634315535550e-04 1.236804690484617275e+01 5.918679136842371243e-03
1.561550000000000082e+01 7.722739881926167678e-03 1.274859999999999971e+01 3.368933846344793464e-03 1.398230000000000040e+01 1.238072432037949037e-03 1.054604210464780145e+01 2.683688719582246699e-03
1.785829999999999984e+01 8.513604642045008442e-03 1.445829999999999949e+01 1.202037088292277770e-03 1.579170000000000051e+01 6.867034767154304650e-04 1.267029234373395674e+01 4.520107326028443596e-03
1.833810000000000073e+01 1.568988439306358285e-02 1.470470000000000077e+01 1.900239774576893909e-03 1.607679999999999865e+01 9.362410320088299228e-04 1.314489120843496295e+01 5.670916030255821957e-03
1.951330000000000098e+01 7.138330046022352271e-02 1.545650000000000013e+01 7.178446280991734874e-03 1.689949999999999974e+01 2.216927003573251551e-03 1.388633180632644049e+01 8.514432822966350178e-03
1.247879999999999967e+01 2.270805011189425127e-03 1.051420000000000066e+01 1.311216849427563908e-03 1.149460000000000015e+01 6.043068565735499210e-04 8.248649554681826146e+00 2.128457374232077016e-03
9.463100000000000733e+00 1.710688851074557322e-03 8.253600000000000492e+00 1.054976874344125100e-03 8.933400000000000674e+00 5.418594321590234145e-04 6.224926960590083880e+00 1.209112676083961635e-03
1.092580000000000062e+01 8.465082916864830661e-04 9.095399999999999707e+00 4.830900248721907713e-04 1.002740000000000009e+01 2.771484145662839269e-04 7.861825546056755876e+00 1.609902419251083147e-03
1.849399999999999977e+01 1.718758904543295565e-02 1.465060000000000073e+01 2.742945203749084116e-03 1.606030000000000157e+01 1.203769610288818546e-03 1.356388311777739730e+01 5.362111882376416859e-03
1.507029999999999959e+01 2.183577016672364791e-03 1.221729999999999983e+01 1.007441636046468294e-03 1.344740000000000002e+01 4.330868215941092135e-04 1.054618773045493185e+01 1.583575228503398755e-03
1.879799999999999827e+01 3.101228220508426073e-02 1.499680000000000035e+01 2.424176118603197250e-03 1.639890000000000114e+01 9.587700785037484887e-04 1.329968475754079904e+01 5.883535730152864886e-03
